-38.03	Yaw : -3.82	Label : 3
Roll : -11.73	Pitch : -55.63	Yaw : -2.09	Label : 3
Roll : -11.32	Pitch : -55.77	Yaw : -1.94	Label : 3
Roll : -12.20	Pitch : -56.10	Yaw : -1.63	Label : 3
Roll : -12.29	Pitch : -56.45	Yaw : -1.31	Label : 3
Roll : -11.85	Pitch : -56.20	Yaw : -1.55	Label : 3
Roll : -11.76	Pitch : -55.89	Yaw : -1.58	Label : 3
Roll : -12.02	Pitch : -55.88	Yaw : -1.66	Label : 3
Roll : -11.95	Pitch : -55.69	Yaw : -1.73	Label : 3
Roll : -11.78	Pitch : -55.60	Yaw : -1.95	Label : 3
Roll : -12.09	Pitch : -55.55	Yaw : -2.13	Label : 3
Roll : -11.84	Pitch : -55.46	Yaw : -1.95	Label : 3
Roll : -12.71	Pitch : -55.23	Yaw : -1.96	Label : 3
Roll : -12.02	Pitch : -55.14	Yaw : -1.97	Label : 3
Roll : -13.28	Pitch : -55.04	Yaw : -2.30	Label : 3
Roll : -12.76	Pitch : -54.79	Yaw : -2.43	Label : 3
Roll : -13.43	Pitch : -54.51	Yaw : -2.75	Label : 3
Roll : -14.43	Pitch : -54.55	Yaw : -2.75	Label : 3
Roll : -15.09	Pitch : -54.86	Yaw : -2.97	Label : 3
Roll : -15.91	Pitch : -54.94	Yaw : -2.82	Label : 3
Roll : -15.71	Pitch : -54.64	Yaw : -2.66	Label : 3
Roll : -16.24	Pitch : -54.86	Yaw : -2.73	Label : 3
Roll : -15.91	Pitch : -54.68	Yaw : -2.69	Label : 3
Roll : -17.15	Pitch : -55.12	Yaw : -2.64	Label : 3
Roll : -17.36	Pitch : -55.20	Yaw : -2.55	Label : 3
Roll : -18.65	Pitch : -55.43	Yaw : -2.86	Label : 3
Roll : -19.22	Pitch : -55.90	Yaw : -2.73	Label : 3
Roll : -18.31	Pitch : -55.23	Yaw : -3.18	Label : 3
Roll : -18.49	Pitch : -54.91	Yaw : -3.08	Label : 3
Roll : -17.82	Pitch : -55.01	Yaw : -2.94	Label : 3
Roll : -18.08	Pitch : -54.62	Yaw : -2.92	Label : 3
Roll : -17.14	Pitch : -54.98	Yaw : -2.68	Label : 3
Roll : -17.43	Pitch : -55.09	Yaw : -2.84	Label : 3
Roll : -17.08	Pitch : -54.97	Yaw : -2.57	Label : 3
Roll : -16.83	Pitch : -55.22	Yaw : -2.81	Label : 3
Roll : -16.49	Pitch : -55.33	Yaw : -2.64	Label : 3
Roll : -16.45	Pitch : -55.28	Yaw : -2.56	Label : 3
Roll : -16.37	Pitch : -55.14	Yaw : -2.59	Label : 3
Roll : -16.49	Pitch : -55.50	Yaw : -2.58	Label : 3
Roll : -16.51	Pitch : -55.31	Yaw : -2.70	Label : 3
Roll : -16.61	Pitch : -55.31	Yaw : -2.76	Label : 3
Roll : -17.20	Pitch : -55.53	Yaw : -2.56	Label : 3
Roll : -16.87	Pitch : -55.64	Yaw : -2.66	Label : 3
Roll : -17.52	Pitch : -55.91	Yaw : -2.56	Label : 3
Roll : -17.28	Pitch : -56.26	Yaw : -2.50	Label : 3
Roll : -16.89	Pitch : -56.67	Yaw : -2.55	Label : 3
Roll : -17.74	Pitch : -57.66	Yaw : -2.30	Label : 3
Roll : -17.27	Pitch : -58.14	Yaw : -2.10	Label : 3
Roll : -17.61	Pitch : -58.63	Yaw : -1.99	Label : 3
Roll : -17.24	Pitch : -59.11	Yaw : -1.96	Label : 3
Roll : -18.23	Pitch : -59.60	Yaw : -1.80	Label : 3
Roll : -18.32	Pitch : -60.24	Yaw : -1.68	Label : 3
Roll : -18.25	Pitch : -60.47	Yaw : -1.88	Label : 3
Roll : -18.47	Pitch : -60.72	Yaw : -1.77	Label : 3
Roll : -18.21	Pitch : -60.81	Yaw : -1.78	Label : 3
Roll : -18.47	Pitch : -61.14	Yaw : -1.78	Label : 3
Roll : -17.84	Pitch : -61.45	Yaw : -1.70	Label : 3
Roll : -18.19	Pitch : -61.73	Yaw : -1.69	Label : 3
Roll : -18.08	Pitch : -61.89	Yaw : -1.67	Label : 3
Roll : -18.25	Pitch : -62.11	Yaw : -1.64	Label : 3
Roll : -18.24	Pitch : -62.38	Yaw : -1.71	Label : 3
Roll : -18.54	Pitch : -62.60	Yaw : -1.58	Label : 3
Roll : -18.80	Pitch : -62.40	Yaw : -1.56	Label : 3
Roll : -18.38	Pitch : -61.82	Yaw : -1.67	Label : 3
Roll : -18.74	Pitch : -61.82	Yaw : -1.68	Label : 3
Roll : -18.58	Pitch : -61.66	Yaw : -1.67	Label : 3
Roll : -19.47	Pitch : -61.93	Yaw : -1.54	Label : 3
Roll : -19.07	Pitch : -61.79	Yaw : -1.59	Label : 3
Roll : -19.79	Pitch : -61.39	Yaw : -1.66	Label : 3
Roll : -19.85	Pitch : -61.30	Yaw : -1.60	Label : 3
Roll : -19.89	Pitch : -61.27	Yaw : -2.05	Label : 3
Roll : -20.91	Pitch : -61.01	Yaw : -2.00	Label : 3
Roll : -21.52	Pitch : -61.56	Yaw : -2.20	Label : 3
Roll : -22.31	Pitch : -61.69	Yaw : -1.88	Label : 3
Roll : -21.87	Pitch : -61.77	Yaw : -2.01	Label : 3
Roll : -22.78	Pitch : -61.34	Yaw : -2.01	Label : 3
Roll : -23.89	Pitch : -62.72	Yaw : -1.69	Label : 3
Roll : -25.38	Pitch : -62.57	Yaw : -1.75	Label : 3
Roll : -24.69	Pitch : -62.95	Yaw : -1.86	Label : 3
Roll : -25.10	Pitch : -62.49	Yaw : -2.07	Label : 3
Roll : -24.79	Pitch : -62.83	Yaw : -1.84	Label : 3
Roll : -25.04	Pitch : -62.28	Yaw : -2.06	Label : 3
Roll : -25.00	Pitch : -62.65	Yaw : -1.91	Label : 3
Roll : -25.00	Pitch : -62.21	Yaw : -2.08	Label : 3
Roll : -25.06	Pitch : -62.20	Yaw : -2.05	Label : 3
Roll : -25.17	Pitch : -62.06	Yaw : -2.37	Label : 3
Roll : -25.64	Pitch : -61.84	Yaw : -2.34	Label : 3
Roll : -25.53	Pitch : -62.43	Yaw : -2.39	Label : 3
Roll : -25.69	Pitch : -62.23	Yaw : -2.39	Label : 3
Roll : -24.65	Pitch : -62.34	Yaw : -2.36	Label : 3
Roll : -25.05	Pitch : -62.13	Yaw : -2.46	Label : 3
Roll : -24.77	Pitch : -62.35	Yaw : -2.47	Label : 3
Roll : -24.72	Pitch : -62.19	Yaw : -2.45	Label : 3
Roll : -24.59	Pitch : -62.24	Yaw : -2.59	Label : 3
Roll : -24.75	Pitch : -62.53	Yaw : -2.73	Label : 3
Roll : -24.90	Pitch : -62.36	Yaw : -2.73	Label : 3
Roll : -25.31	Pitch : -62.06	Yaw : -2.91	Label : 3
Roll : -24.97	Pitch : -62.30	Yaw : -2.92	Label : 3
Roll : -24.75	Pitch : -62.23	Yaw : -2.92	Label : 3
Roll : -24.48	Pitch : -62.52	Yaw : -3.06	Label : 3
Roll : -24.35	Pitch : -62.39	Yaw : -3.07	Label : 3
Roll : -24.40	Pitch : -62.26	Yaw : -3.00	Label : 3
Roll : -24.37	Pitch : -62.50	Yaw : -3.12	Label : 3
Roll : -24.59	Pitch : -62.18	Yaw : -3.03	Label : 3
Roll : -24.64	Pitch : -62.50	Yaw : -3.08	Label : 3
Roll : -24.26	Pitch : -62.34	Yaw : -3.07	Label : 3
Roll : -24.31	Pitch : -62.32	Yaw : -3.02	Label : 3
Roll : -23.99	Pitch : -62.51	Yaw : -2.97	Label : 3
Roll : -23.59	Pitch : -62.58	Yaw : -3.20	Label : 3
Roll : -23.75	Pitch : -62.50	Yaw : -3.05	Label : 3
Roll : -23.31	Pitch : -62.62	Yaw : -3.19	Label : 3
Roll : -23.45	Pitch : -62.45	Yaw : -3.09	Label : 3
Roll : -23.28	Pitch : -62.53	Yaw : -3.07	Label : 3
Roll : -23.09	Pitch : -62.65	Yaw : -3.10	Label : 3
Roll : -23.01	Pitch : -62.55	Yaw : -2.97	Label : 3
Roll : -23.13	Pitch : -62.50	Yaw : -2.99	Label : 3
Roll : -22.61	Pitch : -62.55	Yaw : -2.87	Label : 3
Roll : -22.46	Pitch : -62.62	Yaw : -2.88	Label : 3
Roll : -22.02	Pitch : -62.62	Yaw : -2.82	Label : 3
Roll : -21.96	Pitch : -63.02	Yaw : -3.00	Label : 3
Roll : -22.07	Pitch : -62.87	Yaw : -2.90	Label : 3
Roll : -21.95	Pitch : -63.11	Yaw : -3.05	Label : 3
Roll : -21.92	Pitch : -62.95	Yaw : -3.02	Label : 3
Roll : -21.73	Pitch : -63.13	Yaw : -3.02	Label : 3
Roll : -21.57	Pitch : -63.11	Yaw : -2.95	Label : 3
Roll : -20.99	Pitch : -63.48	Yaw : -2.83	Label : 3
Roll : -20.71	Pitch : -63.32	Yaw : -2.89	Label : 3
Roll : -19.99	Pitch : -63.40	Yaw : -2.87	Label : 3
Roll : -19.30	Pitch : -63.06	Yaw : -3.25	Label : 3
Roll : -18.93	Pitch : -62.82	Yaw : -3.19	Label : 3
Roll : -18.70	Pitch : -63.00	Yaw : -3.14	Label : 3
Roll : -18.10	Pitch : -63.31	Yaw : -2.90	Label : 3
Roll : -16.59	Pitch : -63.33	Yaw : -3.06	Label : 3
Roll : -16.78	Pitch : -63.49	Yaw : -2.92	Label : 3
Roll : -15.03	Pitch : -63.22	Yaw : -3.05	Label : 3
Roll : -14.65	Pitch : -62.60	Yaw : -3.29	Label : 3
Roll : -13.43	Pitch : -62.98	Yaw : -3.29	Label : 3
Roll : -13.65	Pitch : -63.12	Yaw : -3.34	Label : 3
Roll : -13.05	Pitch : -63.15	Yaw : -3.07	Label : 3
Roll : -12.84	Pitch : -63.41	Yaw : -3.20	Label : 3
Roll : -12.35	Pitch : -63.04	Yaw : -3.38	Label : 3
Roll : -12.28	Pitch : -62.99	Yaw : -3.59	Label : 3
Roll : -11.34	Pitch : -62.71	Yaw : -3.83	Label : 3
Roll : -9.90	Pitch : -62.68	Yaw : -3.98	Label : 3
Roll : -9.69	Pitch : -62.86	Yaw : -4.02	Label : 3
Roll : -8.37	Pitch : -63.38	Yaw : -4.20	Label : 3
Roll : -8.31	Pitch : -63.04	Yaw : -4.23	Label : 3
Roll : -6.92	Pitch : -63.13	Yaw : -4.31	Label : 3
Roll : -6.52	Pitch : -62.28	Yaw : -4.56	Label : 3
Roll : -4.34	Pitch : -62.01	Yaw : -4.73	Label : 3
Roll : -2.83	Pitch : -61.63	Yaw : -4.96	Label : 3
Roll : 0.15	Pitch : -61.64	Yaw : -5.49	Label : 3
Roll : 2.21	Pitch : -61.28	Yaw : -5.95	Label : 3
Roll : 3.06	Pitch : -61.18	Yaw : -5.91	Label : 3
Roll : 4.53	Pitch : -61.21	Yaw : -5.73	Label : 3
Roll : 4.30	Pitch : -61.43	Yaw : -5.50	Label : 3
Roll : 6.14	Pitch : -61.61	Yaw : -5.22	Label : 3
Roll : 6.12	Pitch : -62.34	Yaw : -4.85	Label : 3
Roll : 8.72	Pitch : -62.35	Yaw : -4.60	Label : 3
Roll : 8.94	Pitch : -63.27	Yaw : -4.37	Label : 3
Roll : 11.51	Pitch : -63.15	Yaw : -4.77	Label : 3
Roll : 11.94	Pitch : -63.81	Yaw : -4.91	Label : 3
Roll : 13.10	Pitch : -64.01	Yaw : -5.08	Label : 3
Roll : 13.66	Pitch : -63.75	Yaw : -5.43	Label : 3
Roll : 13.91	Pitch : -64.59	Yaw : -5.47	Label : 3
Roll : 15.11	Pitch : -64.73	Yaw : -5.95	Label : 3
Roll : 15.27	Pitch : -65.68	Yaw : -6.25	Label : 3
Roll : 16.30	Pitch : -65.21	Yaw : -6.33	Label : 3
Roll : 16.19	Pitch : -66.03	Yaw : -6.54	Label : 3
Roll : 17.08	Pitch : -65.18	Yaw : -6.42	Label : 3
Roll : 16.39	Pitch : -65.27	Yaw : -5.87	Label : 3
Roll : 16.59	Pitch : -64.73	Yaw : -6.08	Label : 3
Roll : 16.28	Pitch : -64.83	Yaw : -5.97	Label : 3
Roll : 17.45	Pitch : -65.04	Yaw : -6.32	Label : 3
Roll : 16.97	Pitch : -65.34	Yaw : -5.93	Label : 3
Roll : 17.16	Pitch : -65.44	Yaw : -5.97	Label : 3
Roll : 17.04	Pitch : -65.75	Yaw : -6.21	Label : 3
Roll : 17.18	Pitch : -65.82	Yaw : -6.36	Label : 3
Roll : 17.26	Pitch : -65.64	Yaw : -6.72	Label : 3
Roll : 17.52	Pitch : -65.09	Yaw : -7.02	Label : 3
Roll : 17.86	Pitch : -65.09	Yaw : -7.30	Label : 3
Roll : 17.83	Pitch : -64.50	Yaw : -7.35	Label : 3
Roll : 18.04	Pitch : -64.69	Yaw : -7.45	Label : 3
Roll : 18.09	Pitch : -64.54	Yaw : -7.75	Label : 3
Roll : 18.30	Pitch : -64.37	Yaw : -8.02	Label : 3
Roll : 18.59	Pitch : -64.01	Yaw : -8.25	Label : 3
Roll : 18.82	Pitch : -64.14	Yaw : -8.38	Label : 3
Roll : 19.73	Pitch : -63.97	Yaw : -8.66	Label : 3
Roll : 20.00	Pitch : -64.30	Yaw : -8.97	Label : 3
Roll : 21.08	Pitch : -63.44	Yaw : -9.50	Label : 3
Roll : 21.56	Pitch : -63.35	Yaw : -9.79	Label : 3
Roll : 22.80	Pitch : -64.00	Yaw : -9.95	Label : 3
Roll : 22.62	Pitch : -65.31	Yaw : -9.64	Label : 3
Roll : 23.43	Pitch : -65.79	Yaw : -9.75	Label : 3
Roll : 22.91	Pitch : -66.24	Yaw : -9.28	Label : 3
Roll : 22.76	Pitch : -66.68	Yaw : -8.97	Label : 3
Roll : 22.96	Pitch : -65.95	Yaw : -8.97	Label : 3
Roll : 22.79	Pitch : -65.93	Yaw : -8.82	Label : 3
Roll : 23.29	Pitch : -65.67	Yaw : -8.99	Label : 3
Roll : 23.55	Pitch : -65.62	Yaw : -8.87	Label : 3
Roll : 23.64	Pitch : -65.40	Yaw : -8.73	Label : 3
Roll : 23.12	Pitch : -66.12	Yaw : -8.73	Label : 3
Roll : 22.88	Pitch : -65.51	Yaw : -8.97	Label : 3
Roll : 22.82	Pitch : -65.56	Yaw : -9.26	Label : 3
Roll : 23.16	Pitch : -64.90	Yaw : -9.75	Label : 3
Roll : 23.18	Pitch : -64.87	Yaw : -9.90	Label : 3
Roll : 23.54	Pitch : -64.36	Yaw : -10.20	Label : 3
Roll : 24.28	Pitch : -64.20	Yaw : -10.80	Label : 3
Roll : 24.54	Pitch : -63.81	Yaw : -10.81	Label : 3
Roll : 24.51	Pitch : -64.16	Yaw : -10.81	Label : 3
Roll : 25.00	Pitch : -63.94	Yaw : -10.64	Label : 3
Roll : 25.04	Pitch : -64.12	Yaw : -10.43	Label : 3
Roll : 25.62	Pitch : -63.58	Yaw : -10.87	Label : 3
Roll : 25.94	Pitch : -63.41	Yaw : -10.95	Label : 3
Roll : 27.52	Pitch : -62.65	Yaw : -11.47	Label : 3
Roll : 27.67	Pitch : -62.46	Yaw : -11.15	Label : 3
Roll : 27.75	Pitch : -62.52	Yaw : -10.71	Label : 3
Roll : 26.96	Pitch : -62.69	Yaw : -10.62	Label : 3
Roll : 26.99	Pitch : -62.28	Yaw : -10.49	Label : 3
Roll : 26.65	Pitch : -62.34	Yaw : -10.59	Label : 3
Roll : 26.45	Pitch : -62.16	Yaw : -10.36	Label : 3
Roll : 26.64	Pitch : -62.09	Yaw : -10.31	Label : 3
Roll : 26.79	Pitch : -62.08	Yaw : -10.08	Label : 3
Roll : 26.87	Pitch : -61.87	Yaw : -10.01	Label : 3
Roll : 26.20	Pitch : -62.00	Yaw : -9.87	Label : 3
Roll : 26.26	Pitch : -61.92	Yaw : -10.00	Label : 3
Roll : 25.90	Pitch : -61.71	Yaw : -10.00	Label : 3
Roll : 25.76	Pitch : -61.73	Yaw : -10.04	Label : 3
Roll : 25.55	Pitch : -61.82	Yaw : -9.97	Label : 3
Roll : 25.47	Pitch : -61.62	Yaw : -10.09	Label : 3
Roll : 25.40	Pitch : -61.75	Yaw : -9.90	Label : 3
Roll : 25.38	Pitch : -61.71	Yaw : -9.93	Label : 3
Roll : 25.25	Pitch : -61.64	Yaw : -9.99	Label : 3
Roll : 25.22	Pitch : -61.56	Yaw : -9.97	Label : 3
Roll : 25.30	Pitch : -61.53	Yaw : -9.91	Label : 3
Roll : 25.48	Pitch : -61.20	Yaw : -9.86	Label : 3
Roll : 24.86	Pitch : -61.69	Yaw : -9.65	Label : 3
Roll : 25.03	Pitch : -61.73	Yaw : -9.66	Label : 3
Roll : 24.92	Pitch : -61.59	Yaw : -9.76	Label : 3
Roll : 25.19	Pitch : -61.59	Yaw : -9.76	Label : 3
Roll : 25.13	Pitch : -61.60	Yaw : -9.79	Label : 3
Roll : 25.45	Pitch : -61.64	Yaw : -9.84	Label : 3
Roll : 25.36	Pitch : -61.84	Yaw : -9.68	Label : 3
Roll : 25.39	Pitch : -61.88	Yaw : -9.52	Label : 3
Roll : 25.58	Pitch : -61.72	Yaw : -9.61	Label : 3
Roll : 25.76	Pitch : -61.83	Yaw : -9.52	Label : 3
Roll : 26.24	Pitch : -61.63	Yaw : -9.51	Label : 3
Roll : 26.49	Pitch : -61.59	Yaw : -9.35	Label : 3
Roll : 26.58	Pitch : -61.45	Yaw : -9.10	Label : 3
Roll : 25.98	Pitch : -62.01	Yaw : -8.83	Label : 3
Roll : 26.09	Pitch : -61.58	Yaw : -8.89	Label : 3
Roll : 26.19	Pitch : -61.88	Yaw : -8.97	Label : 3
Roll : 25.83	Pitch : -61.86	Yaw : -8.69	Label : 3
Roll : 26.00	Pitch : -61.85	Yaw : -8.70	Label : 3
Roll : 25.64	Pitch : -62.02	Yaw : -8.69	Label : 3
Roll : 25.55	Pitch : -61.92	Yaw : -8.68	Label : 3
Roll : 25.42	Pitch : -62.05	Yaw : -8.67	Label : 3
Roll : 25.49	Pitch : -61.86	Yaw : -8.76	Label : 3
Roll : 25.20	Pitch : -62.11	Yaw : -8.53	Label : 3
Roll : 25.43	Pitch : -61.99	Yaw : -8.70	Label : 3
Roll : 25.02	Pitch : -62.11	Yaw : -8.54	Label : 3
Roll : 25.37	Pitch : -62.04	Yaw : -8.61	Label : 3
Roll : 25.61	Pitch : -61.83	Yaw : -8.73	Label : 3
Roll : 25.25	Pitch : -62.07	Yaw : -8.31	Label : 3
Roll : 25.50	Pitch : -61.91	Yaw : -8.47	Label : 3
Roll : 25.57	Pitch : -62.05	Yaw : -8.38	Label : 3
Roll : 25.70	Pitch : -61.98	Yaw : -8.49	Label : 3
Roll : 25.64	Pitch : -62.16	Yaw : -8.41	Label : 3
Roll : 25.93	Pitch : -61.98	Yaw : -8.65	Label : 3
Roll : 25.54	Pitch : -62.18	Yaw : -8.31	Label : 3
Roll : 25.70	Pitch : -62.07	Yaw : -8.35	Label : 3
Roll : 25.46	Pitch : -62.22	Yaw : -8.17	Label : 3
Roll : 25.35	Pitch : -62.38	Yaw : -8.05	Label : 3
Roll : 25.72	Pitch : -62.09	Yaw : -8.14	Label : 3
Roll : 25.71	Pitch : -62.31	Yaw : -7.93	Label : 3
Roll : 25.97	Pitch : -62.34	Yaw : -7.82	Label : 3
Roll : 25.95	Pitch : -61.88	Yaw : -7.37	Label : 3
Roll : 26.11	Pitch : -61.89	Yaw : -7.14	Label : 3
Roll : 25.41	Pitch : -62.42	Yaw : -6.81	Label : 3
Roll : 25.99	Pitch : -62.14	Yaw : -6.87	Label : 3
Roll : 26.03	Pitch : -62.29	Yaw : -6.74	Label : 3
Roll : 25.79	Pitch : -62.33	Yaw : -6.61	Label : 3
Roll : 25.71	Pitch : -62.28	Yaw : -6.62	Label : 3
Roll : 25.17	Pitch : -62.56	Yaw : -6.47	Label : 3
Roll : 25.04	Pitch : -62.65	Yaw : -6.40	Label : 3
Roll : 24.40	Pitch : -62.86	Yaw : -6.70	Label : 3
Roll : 23.27	Pitch : -62.53	Yaw : -6.93	Label : 3
Roll : 22.82	Pitch : -62.48	Yaw : -7.66	Label : 3
Roll : 21.96	Pitch : -61.76	Yaw : -8.10	Label : 3
Roll : 21.84	Pitch : -61.48	Yaw : -8.13	Label : 3
Roll : 21.34	Pitch : -61.19	Yaw : -8.25	Label : 3
Roll : 20.89	Pitch : -61.00	Yaw : -8.12	Label : 3
Roll : 20.06	Pitch : -60.58	Yaw : -7.97	Label : 3
Roll : 19.44	Pitch : -60.56	Yaw : -7.81	Label : 3
Roll : 18.95	Pitch : -60.05	Yaw : -8.15	Label : 3
Roll : 18.15	Pitch : -60.60	Yaw : -8.07	Label : 3
Roll : 18.05	Pitch : -59.69	Yaw : -7.98	Label : 3
Roll : 17.95	Pitch : -59.52	Yaw : -7.89	Label : 3
Roll : 17.05	Pitch : -59.09	Yaw : -7.72	Label : 3
Roll : 15.97	Pitch : -59.52	Yaw : -7.12	Label : 3
Roll : 14.61	Pitch : -58.85	Yaw : -7.25	Label : 3
Roll : 13.78	Pitch : -58.67	Yaw : -6.99	Label : 3
Roll : 12.19	Pitch : -58.41	Yaw : -6.93	Label : 3
Roll : 12.26	Pitch : -58.55	Yaw : -7.01	Label : 3
Roll : 10.44	Pitch : -59.76	Yaw : -6.54	Label : 3
Roll : 10.62	Pitch : -60.19	Yaw : -6.24	Label : 3
Roll : 10.37	Pitch : -60.39	Yaw : -5.56	Label : 3
Roll : 9.32	Pitch : -62.37	Yaw : -5.21	Label : 3
Roll : 9.61	Pitch : -61.59	Yaw : -4.63	Label : 3
Roll : 8.48	Pitch : -63.20	Yaw : -4.42	Label : 3
Roll : 8.76	Pitch : -62.23	Yaw : -4.68	Label : 3
Roll : 8.38	Pitch : -63.27	Yaw : -3.99	Label : 3
Roll : 8.30	Pitch : -62.85	Yaw : -3.81	Label : 3
Roll : 7.57	Pitch : -63.44	Yaw : -3.19	Label : 3
Roll : 7.40	Pitch : -63.88	Yaw : -2.99	Label : 3
Roll : 7.13	Pitch : -63.64	Yaw : -2.84	Label : 3
Roll : 6.81	Pitch : -64.95	Yaw : -2.93	Label : 3
Roll : 6.51	Pitch : -64.99	Yaw : -2.39	Label : 3
Roll : 5.49	Pitch : -66.28	Yaw : -1.54	Label : 3
Roll : 4.41	Pitch : -67.53	Yaw : -0.76	Label : 3
Roll : 4.21	Pitch : -68.31	Yaw : -0.56	Label : 3
Roll : 4.05	Pitch : -69.25	Yaw : -0.55	Label : 3
Roll : 3.88	Pitch : -69.18	Yaw : -0.41	Label : 3
Roll : 3.30	Pitch : -69.71	Yaw : -0.10	Label : 3
Roll : 2.59	Pitch : -70.27	Yaw : 0.37	Label : 3
Roll : 1.75	Pitch : -69.89	Yaw : 0.49	Label : 3
Roll : 0.83	Pitch : -70.36	Yaw : 0.57	Label : 3
Roll : 0.40	Pitch : -70.40	Yaw : 0.72	Label : 3
Roll : 0.15	Pitch : -70.85	Yaw : 1.08	Label : 3
Roll : 0.26	Pitch : -71.04	Yaw : 1.15	Label : 3
Roll : 0.38	Pitch : -70.72	Yaw : 1.22	Label : 3
Roll : 0.04	Pitch : -71.35	Yaw : 1.26	Label : 3
Roll : 0.05	Pitch : -71.57	Yaw : 1.23	Label : 3
Roll : -0.39	Pitch : -71.41	Yaw : 1.14	Label : 3
Roll : 0.04	Pitch : -72.42	Yaw : 0.96	Label : 3
Roll : 0.05	Pitch : -72.22	Yaw : 0.88	Label : 3
Roll : -0.27	Pitch : -72.20	Yaw : 1.06	Label : 3
Roll : -0.48	Pitch : -71.83	Yaw : 1.14	Label : 3
Roll : -0.56	Pitch : -72.37	Yaw : 1.17	Label : 3
Roll : -0.80	Pitch : -71.95	Yaw : 1.36	Label : 3
Roll : -0.87	Pitch : -72.36	Yaw : 1.58	Label : 3
Roll : -0.64	Pitch : -72.24	Yaw : 1.64	Label : 3
Roll : -0.50	Pitch : -73.13	Yaw : 2.01	Label : 3
Roll : -0.94	Pitch : -73.86	Yaw : 2.07	Label : 3
Roll : -0.71	Pitch : -73.22	Yaw : 1.98	Label : 3
Roll : -1.02	Pitch : -73.33	Yaw : 2.04	Label : 3
Roll : -0.38	Pitch : -73.27	Yaw : 1.90	Label : 3
Roll : -0.85	Pitch : -73.80	Yaw : 2.27	Label : 3
Roll : -0.87	Pitch : -73.65	Yaw : 2.24	Label : 3
Roll : -0.98	Pitch : -73.35	Yaw : 2.10	Label : 3
Roll : -0.92	Pitch : -73.45	Yaw : 1.91	Label : 3
Roll : -0.33	Pitch : -72.33	Yaw : 1.70	Label : 3
Roll : -0.60	Pitch : -72.44	Yaw : 1.75	Label : 3
Roll : -0.32	Pitch : -72.83	Yaw : 1.67	Label : 3
Roll : -0.67	Pitch : -72.16	Yaw : 1.91	Label : 3
Roll : -0.72	Pitch : -73.09	Yaw : 1.85	Label : 3
Roll : -0.81	Pitch : -71.96	Yaw : 1.87	Label : 3
Roll : -0.91	Pitch : -72.57	Yaw : 2.10	Label : 3
Roll : -1.32	Pitch : -72.27	Yaw : 2.04	Label : 3
Roll : -1.07	Pitch : -72.25	Yaw : 1.73	Label : 3
Roll : -1.40	Pitch : -71.71	Yaw : 1.67	Label : 3
Roll : -1.23	Pitch : -72.32	Yaw : 1.54	Label : 3
Roll : -1.30	Pitch : -71.94	Yaw : 1.43	Label : 3
Roll : -1.61	Pitch : -71.98	Yaw : 1.69	Label : 3
Roll : -2.25	Pitch : -72.06	Yaw : 1.77	Label : 3
Roll : -1.61	Pitch : -71.61	Yaw : 1.48	Label : 3
Roll : -2.11	Pitch : -70.76	Yaw : 1.47	Label : 3
Roll : -1.69	Pitch : -70.79	Yaw : 1.29	Label : 3
Roll : -1.87	Pitch : -70.19	Yaw : 1.39	Label : 3
Roll : -1.87	Pitch : -70.73	Yaw : 1.21	Label : 3
Roll : -1.43	Pitch : -70.20	Yaw : 0.97	Label : 3
Roll : -1.75	Pitch : -69.93	Yaw : 1.08	Label : 3
Roll : -1.40	Pitch : -69.29	Yaw : 0.77	Label : 3
Roll : -1.37	Pitch : -69.57	Yaw : 0.64	Label : 3
Roll : -0.96	Pitch : -68.55	Yaw : 0.32	Label : 3
Roll : -1.26	Pitch : -68.72	Yaw : 0.27	Label : 3
Roll : -0.79	Pitch : -68.56	Yaw : 0.24	Label : 3
Roll : -0.92	Pitch : -68.33	Yaw : 0.33	Label : 3
Roll : -0.79	Pitch : -67.85	Yaw : 0.32	Label : 3
Roll : -0.68	Pitch : -68.18	Yaw : 0.21	Label : 3
Roll : -0.55	Pitch : -67.29	Yaw : 0.12	Label : 3
Roll : -0.68	Pitch : -67.48	Yaw : 0.16	Label : 3
Roll : -0.51	Pitch : -66.60	Yaw : 0.25	Label : 3
Roll : -0.78	Pitch : -66.93	Yaw : 0.32	Label : 3
Roll : -0.80	Pitch : -65.81	Yaw : 0.17	Label : 3
Roll : -0.89	Pitch : -66.23	Yaw : 0.28	Label : 3
Roll : -0.65	Pitch : -65.44	Yaw : 0.28	Label : 3
Roll : -0.90	Pitch : -66.20	Yaw : 0.49	Label : 3
Roll : -0.77	Pitch : -64.84	Yaw : 0.53	Label : 3
Roll : -0.73	Pitch : -65.32	Yaw : 0.48	Label : 3
Roll : -0.72	Pitch : -64.18	Yaw : 0.33	Label : 3
Roll : -0.58	Pitch : -64.27	Yaw : 0.36	Label : 3
Roll : -0.20	Pitch : -63.06	Yaw : 0.22	Label : 3
Roll : -0.29	Pitch : -62.70	Yaw : 0.50	Label : 3
Roll : -0.69	Pitch : -62.25	Yaw : 0.63	Label : 3
Roll : -0.72	Pitch : -62.08	Yaw : 0.68	Label : 3
Roll : -0.65	Pitch : -61.82	Yaw : 0.84	Label : 3
Roll : -0.88	Pitch : -61.21	Yaw : 1.12	Label : 3
Roll : -0.86	Pitch : -60.85	Yaw : 1.12	Label : 3
Roll : -0.92	Pitch : -60.71	Yaw : 1.18	Label : 3
